Code commune;LIBGEO;DEP;Densité Médicale BV;Population;Evolution Population;Nb propriétaire;Nb Log Vacants;Nb Hotel;Nb Camping;PIB Régionnal
49068;Champtocé-sur-Loire;49;0,084478713;1533;-61;360;20;1;0;89529
49069;Champtoceaux;49;0,077774053;1748;9;453;46;2;0;89529
49070;Chanteloup-les-Bois;49;1;633;39;190;23;0;0;89529
49071;Chanzeaux;49;0,076433121;944;43;254;22;0;0;89529
49072;La Chapelle-du-Genêt;49;0,084813946;1002;61;262;16;0;0;89529
49073;La Chapelle-Hullin;49;0,057660074;140;9;35;6;0;0;89529
49074;La Chapelle-Rousselin;49;0,076433121;597;41;155;2;0;0;89529
49075;La Chapelle-Saint-Florent;49;0,093530003;1065;42;277;48;0;0;89529
49076;La Chapelle-Saint-Laud;49;0,068387529;422;10;130;14;0;0;89529
49077;La Chapelle-sur-Oudon;49;0,083808247;482;31;129;8;0;0;89529
49078;Charcé-Saint-Ellier-sur-Aubance;49;0,085819645;629;39;185;12;0;0;89529
49079;Chartrené;49;0,089171975;54;0;14;7;0;0;89529
49080;Châteauneuf-sur-Sarthe;49;0,094535702;2408;-23;472;63;1;1;89529
49081;Châtelais;49;0,083808247;576;20;147;32;0;0;89529
49082;Chaudefonds-sur-Layon;49;0,111632585;791;27;229;29;0;1;89529
49083;Chaudron-en-Mauges;49;0,073751257;1409;-27;341;37;0;0;89529
49084;Chaumont-d'Anjou;49;0,068387529;252;20;59;6;0;1;89529
49085;La Chaussaire;49;0,080120684;610;28;184;23;0;0;89529
49086;Chavagnes;49;0,07073416;777;13;230;15;0;0;89529
49087;Chavaignes;49;0,099228964;113;1;29;6;0;0;89529
49088;Chazé-Henry;49;0,057660074;943;86;216;32;0;0;89529
49089;Chazé-sur-Argos;49;0,083808247;841;31;211;17;0;0;89529
49090;Cheffes;49;0,069057995;821;39;233;16;0;1;89529
49091;Chemellier;49;0,085819645;458;14;141;2;0;0;89529
49092;Chemillé;49;0,076433121;6182;358;1255;98;1;1;89529
49093;Chemiré-sur-Sarthe;49;0,065035199;244;7;72;4;0;0;89529
49094;Chênehutte-Trèves-Cunault;49;1;1104;29;331;23;1;1;89529
49095;Chenillé-Changé;49;0,064029501;148;-47;20;3;0;0;89529
49096;Cherré;49;0,094535702;397;25;96;10;0;0;89529
49097;Cheviré-le-Rouge;49;0,089171975;724;45;191;42;0;0;89529
49098;Chigné;49;0,099228964;275;-6;80;17;0;0;89529
49099;Cholet;49;1;54215;3879;12658;1363;13;1;89529
49100;Cizay-la-Madeleine;49;0,090512906;412;0;129;5;0;0;89529
49101;Clefs;49;0,089171975;869;2;237;46;0;0;89529
49102;Cléré-sur-Layon;49;0,099564197;350;14;99;23;0;0;89529
49103;Combrée;49;0,083808247;2410;18;611;87;1;0;89529
49104;Concourson-sur-Layon;49;0,080120684;546;25;150;20;0;1;89529
49105;Contigné;49;0,094535702;597;12;133;27;0;0;89529
49106;Corné;49;0,089507208;2573;129;711;36;0;0;89529
49107;Cornillé-les-Caves;49;0,089507208;437;16;138;6;0;0;89529
49108;La Cornuaille;49;0,081461616;791;29;204;25;0;0;89529
49109;Coron;49;0,099564197;1301;-37;331;30;0;0;89529
49110;Corzé;49;0,068387529;1519;82;366;40;0;0;89529
49111;Cossé-d'Anjou;49;0,076433121;407;22;93;5;0;0;89529
49112;Le Coudray-Macouard;49;0,090512906;867;27;258;19;0;0;89529
49113;Courchamps;49;1;432;17;129;9;0;0;89529
49114;Courléon;49;1;126;-6;38;14;0;0;89529
49115;Coutures;49;0,085819645;479;19;140;4;0;1;89529
49116;Cuon;49;0,089171975;480;22;135;17;0;0;89529
49117;La Daguenière;49;1;1246;56;336;10;0;0;89529
49119;Daumeray;49;0,063694268;1313;75;276;27;0;0;89529
49120;Denée;49;1;1390;73;354;20;0;0;89529
49121;Dénezé-sous-Doué;49;0,080120684;405;9;111;8;0;0;89529
49122;Dénezé-sous-le-Lude;49;0,099228964;262;-7;63;15;0;1;89529
49123;Distré;49;1;1217;44;349;15;1;0;89529
49125;Doué-la-Fontaine;49;0,080120684;7448;254;1667;162;5;1;89529
49126;Drain;49;0,077774053;1665;45;442;13;0;1;89529
49127;Durtal;49;0,063694268;3237;62;655;105;0;1;89529
49128;Echemiré;49;0,089171975;466;11;125;31;0;0;89529
49129;Ecouflant;49;1;3703;79;1037;31;0;0;89529
49130;Ecuillé;49;0,069057995;462;39;119;5;0;0;89529
49131;Epieds;49;0,090512906;546;8;171;14;0;0;89529
49132;Etriché;49;0,069057995;1163;57;311;8;0;0;89529
49133;Faveraye-Mâchelles;49;0,07073416;495;9;142;30;0;0;89529
49134;Faye-d'Anjou;49;0,07073416;1034;34;278;21;0;0;89529
49135;Feneu;49;1;1799;35;401;37;0;0;89529
49136;La Ferrière-de-Flée;49;0,083808247;263;9;70;14;0;0;89529
49137;Le Fief-Sauvin;49;0,084813946;1455;84;404;23;0;0;89529
49138;Fontaine-Guérin;49;0,086490111;723;45;183;24;0;1;89529
49139;Fontaine-Milon;49;0,068387529;354;29;93;19;0;0;89529
49140;Fontevraud-l'Abbaye;49;1;1188;34;246;57;2;0;89529
49141;Forges;49;0,080120684;197;16;55;1;0;0;89529
49142;La Fosse-de-Tigné;49;0,099564197;184;2;55;9;0;0;89529
49143;Fougeré;49;0,089171975;737;13;209;28;0;0;89529
49144;Freigné;49;0,081461616;984;25;246;30;0;0;89529
49145;Le Fuilet;49;0,073751257;1807;-2;488;35;0;0;89529
49147;Gée;49;0,086490111;287;12;83;1;0;0;89529
49148;Gené;49;0,064029501;259;13;64;5;0;0;89529
49149;Gennes;49;0,077103587;1945;-10;470;36;1;1;89529
49150;Genneteil;49;0,099228964;294;-11;91;29;0;0;89529
49151;Gesté;49;0,084813946;2339;38;656;51;0;1;89529
49153;Valanjou;49;0,076433121;1916;5;499;43;0;0;89529
49154;Grézillé;49;0,077103587;391;13;107;10;0;0;89529
49155;Grez-Neuville;49;0,064029501;1305;91;312;19;0;0;89529
49156;Grugé-l'Hôpital;49;0,057660074;286;24;65;10;0;0;89529
49157;Le Guédéniau;49;0,089171975;292;1;82;10;0;0;89529
49158;L' Hôtellerie-de-Flée;49;0,083808247;375;18;101;11;0;0;89529
49159;Huillé;49;0,063694268;407;17;98;11;0;0;89529
49160;Ingrandes;49;0,084478713;1420;40;344;34;1;1;89529
49161;La Jaille-Yvon;49;0,064029501;248;16;62;13;0;1;89529
49162;Jallais;49;1;3152;130;811;44;1;0;89529
49163;Jarzé;49;0,089171975;1406;-38;322;38;0;0;89529
49165;La Jubaudière;49;1;1134;111;290;14;0;0;89529
49167;Juigné-sur-Loire;49;1;2273;75;685;26;0;0;89529
49169;La Jumellière;49;0,076433121;1065;27;244;15;0;0;89529
49170;Juvardeil;49;0,094535702;766;40;185;20;0;0;89529
49171;La Lande-Chasles;49;0,072075092;86;0;30;0;0;0;89529
49172;Landemont;49;0,077774053;1483;60;361;28;0;0;89529
49173;Lasse;49;0,089171975;247;2;57;14;0;0;89529
49174;Lézigné;49;0,063694268;634;48;152;9;0;0;89529
49175;Linières-Bouton;49;0,099228964;93;-3;33;4;0;0;89529
49176;Le Lion-d'Angers;49;0,064029501;3347;102;677;64;1;1;89529
49177;Liré;49;0,077774053;2164;48;616;44;0;0;89529
49178;Loiré;49;0,081461616;754;6;198;35;0;0;89529
49179;Le Longeron;49;1;1945;74;493;20;0;0;89529
49180;Longué-Jumelles;49;0,072075092;6944;151;1464;137;0;0;89529
49181;Louerre;49;0,080120684;372;0;107;9;0;0;89529
49182;Louresse-Rochemenier;49;0,080120684;615;29;169;11;0;0;89529
49183;Le Louroux-Béconnais;49;0,081461616;2066;35;456;50;1;0;89529
49184;Louvaines;49;0,083808247;442;34;109;16;0;0;89529
49185;Lué-en-Baugeois;49;0,068387529;288;26;62;5;0;0;89529
49186;Luigné;49;0,085819645;184;-1;55;3;0;0;89529
49187;Marans;49;0,083808247;429;-14;81;10;0;0;89529
49188;Marcé;49;0,068387529;637;30;168;9;0;0;89529
49189;Marigné;49;0,094535702;523;17;146;24;0;0;89529
49190;Le Marillais;49;0,093530003;676;-29;177;4;0;0;89529
49191;Martigné-Briand;49;0,07073416;1705;-19;393;53;0;0;89529
49192;Maulévrier;49;1;2827;147;672;29;1;0;89529
49193;Le May-sur-Evre;49;1;3892;232;999;36;0;0;89529
49194;Mazé;49;0,086490111;3870;68;1100;55;0;0;89529
49195;Mazières-en-Mauges;49;1;955;76;249;6;0;0;89529
49196;La Meignanne;49;1;2054;150;481;16;0;0;89529
49197;Meigné-le-Vicomte;49;0,099228964;322;-18;91;7;0;0;89529
49198;Meigné;49;0,080120684;314;9;64;6;0;0;89529
49199;Melay;49;0,076433121;1419;70;400;13;0;0;89529
49200;La Membrolle-sur-Longuenée;49;1;1454;131;340;8;0;0;89529
49201;La Ménitré;49;1;1901;42;453;21;1;1;89529
49202;Méon;49;0,099228964;247;-6;77;13;0;0;89529
49204;Le Mesnil-en-Vallée;49;0,098558498;1290;88;329;14;0;0;89529
49205;Miré;49;0,094535702;969;-23;189;18;0;0;89529
49206;Montfaucon-Montigné;49;1;1722;86;493;45;0;0;89529
49207;Montfort;49;0,080120684;111;2;38;0;0;0;89529
49208;Montguillon;49;0,083808247;165;6;41;5;0;0;89529
49209;Montigné-lès-Rairies;49;0,063694268;351;8;95;14;0;0;89529
49211;Montilliers;49;0,099564197;1120;46;261;26;0;0;89529
49212;Montjean-sur-Loire;49;0,098558498;2648;52;651;47;1;1;89529
49213;Montpollin;49;0,089171975;129;8;31;10;0;0;89529
49214;Montreuil-Juigné;49;0,12571237;6669;545;1295;38;0;1;89529
49215;Montreuil-Bellay;49;0,090512906;4111;156;881;106;2;1;89529
49216;Montreuil-sur-Loir;49;0,068387529;297;13;87;7;0;0;89529
49217;Montreuil-sur-Maine;49;0,064029501;557;53;115;9;0;0;89529
49218;Montrevault;49;0,073751257;1180;76;312;46;0;0;89529
49219;Montsoreau;49;1;540;15;144;26;2;1;89529
49220;Morannes;49;0,065035199;1600;-111;447;51;1;1;89529
49221;Mouliherne;49;0,072075092;854;-19;245;49;0;0;89529
49222;Mozé-sur-Louet;49;1;2001;127;506;21;0;0;89529
49223;Mûrs-Erigné;49;1;5122;113;1291;42;0;1;89529
49224;Neuillé;49;1;870;56;214;15;0;0;89529
49225;Neuvy-en-Mauges;49;0,076433121;709;42;180;16;0;0;89529
49226;Noëllet;49;0,057660074;393;-2;113;13;0;0;89529
49227;Notre-Dame-d'Allençon;49;0,07073416;416;18;109;6;0;0;89529
49228;Noyant;49;0,099228964;1844;-57;449;60;1;1;89529
49229;Noyant-la-Gravoyère;49;0,083808247;1761;-8;444;36;0;1;89529
49230;Noyant-la-Plaine;49;0,080120684;180;0;61;9;0;0;89529
49231;Nuaillé;49;1;1356;93;360;4;1;0;89529
49232;Nueil-sur-Layon;49;0,099564197;1319;10;364;57;0;1;89529
49233;Nyoiseau;49;0,083808247;1275;64;335;48;0;1;89529
49234;Parçay-les-Pins;49;0,099228964;1022;-40;283;26;0;0;89529
49235;Parnay;49;1;460;16;135;16;1;0;89529
49236;Passavant-sur-Layon;49;0,099564197;135;1;46;6;0;0;89529
49237;La Pellerine;49;0,099228964;134;-9;49;6;0;0;89529
49238;Pellouailles-les-Vignes;49;1;2164;213;434;33;0;0;89529
49239;Le Pin-en-Mauges;49;0,084813946;1214;39;231;14;0;0;89529
49240;La Plaine;49;0,099564197;811;45;212;16;0;0;89529
49241;Le Plessis-Grammoire;49;0,089507208;2016;104;561;14;0;0;89529
49242;Le Plessis-Macé;49;1;950;78;203;5;0;0;89529
49243;La Poitevinière;49;0,084813946;976;52;253;31;0;0;89529
49244;La Pommeraye;49;0,098558498;3626;20;848;44;1;0;89529
49245;Pontigné;49;0,089171975;218;1;52;6;0;0;89529
49246;Les Ponts-de-Cé;49;1;11391;411;2557;117;4;1;89529
49247;La Possonnière;49;1;2124;-2;596;37;0;1;89529
49248;Pouancé;49;0,057660074;3308;-89;708;90;1;1;89529
49249;La Pouëze;49;0,088836742;1423;71;340;32;0;0;89529
49250;La Prévière;49;0,057660074;288;18;67;9;0;0;89529
49251;Pruillé;49;0,064029501;531;41;124;12;0;1;89529
49252;Le Puiset-Doré;49;0,073751257;930;34;269;27;0;0;89529
49253;Le Puy-Notre-Dame;49;0,080120684;1236;2;369;48;1;0;89529
49254;Querré;49;0,094535702;240;17;60;2;0;0;89529
49256;Rablay-sur-Layon;49;0,07073416;636;27;164;11;0;0;89529
49257;Les Rairies;49;0,063694268;866;16;240;31;0;0;89529
49258;La Renaudière;49;0,069057995;791;42;238;19;0;0;89529
49259;Rochefort-sur-Loire;49;0,111632585;1989;36;533;51;1;1;89529
49260;La Romagne;49;1;1587;139;428;23;0;0;89529
49261;Les Rosiers-sur-Loire;49;0,077103587;2247;40;581;66;1;1;89529
49262;Rou-Marson;49;1;599;25;174;8;0;0;89529
49263;Roussay;49;0,069057995;966;48;292;27;0;0;89529
49264;Saint-André-de-la-Marche;49;0,069057995;2417;121;592;22;0;0;89529
49265;Saint-Aubin-de-Luigné;49;0,111632585;858;46;251;29;0;1;89529
49266;Saint-Augustin-des-Bois;49;0,094870935;826;47;206;7;0;0;89529
49267;Saint-Barthélemy-d'Anjou;49;1;9832;689;1925;58;1;0;89529
49268;Sainte-Christine;49;0,098558498;590;60;134;7;0;0;89529
49269;Saint-Christophe-du-Bois;49;1;2500;202;660;15;0;0;89529
49270;Saint-Christophe-la-Couperie;49;0,077774053;455;13;131;13;0;0;89529
49271;Saint-Clément-de-la-Place;49;0,088836742;1391;114;328;36;0;0;89529
49272;Saint-Clément-des-Levées;49;0,077103587;1005;30;292;31;0;0;89529
49273;Saint-Crespin-sur-Moine;49;0,075427422;1410;110;357;24;0;0;89529
49274;Saint-Cyr-en-Bourg;49;1;1070;67;259;17;0;0;89529
49276;Saint-Florent-le-Vieil;49;0,093530003;2625;72;605;53;1;0;89529
49277;Sainte-Gemmes-d'Andigné;49;0,083808247;1310;5;313;39;0;0;89529
49278;Sainte-Gemmes-sur-Loire;49;1;3684;68;821;50;0;1;89529
49279;Saint-Georges-des-Sept-Voies;49;0,077103587;576;-29;183;24;1;0;89529
49280;Saint-Georges-du-Bois;49;0,086490111;343;8;100;9;0;0;89529
49281;Saint-Georges-des-Gardes;49;0,076433121;1448;32;365;16;0;0;89529
49282;Saint-Georges-sur-Layon;49;0,080120684;592;5;177;14;0;1;89529
49283;Saint-Georges-sur-Loire;49;0,094870935;3010;17;685;31;0;0;89529
49284;Saint-Germain-des-Prés;49;0,094870935;1138;75;286;20;0;0;89529
49285;Saint-Germain-sur-Moine;49;0,084813946;2481;92;680;39;0;0;89529
49288;Saint-Jean-de-la-Croix;49;1;237;18;63;2;0;0;89529
49289;Saint-Jean-de-Linières;49;1;1400;89;341;4;0;0;89529
49290;Saint-Jean-des-Mauvrets;49;1;1450;65;415;29;0;0;89529
49291;Saint-Just-sur-Dive;49;0,090512906;346;13;85;12;0;0;89529
49292;Saint-Lambert-du-Lattay;49;0,076433121;1466;-22;375;39;0;1;89529
49294;Saint-Lambert-la-Potherie;49;1;2218;156;571;7;0;0;89529
49295;Saint-Laurent-de-la-Plaine;49;0,111632585;1537;69;372;9;0;0;89529
49296;Saint-Laurent-des-Autels;49;0,077774053;1497;59;416;7;0;0;89529
49297;Saint-Laurent-du-Mottay;49;0,093530003;703;53;191;15;0;0;89529
49298;Saint-Léger-des-Bois;49;1;1307;103;319;13;0;0;89529
49299;Saint-Léger-sous-Cholet;49;1;2604;218;697;10;0;0;89529
49300;Saint-Lézin;49;0,076433121;678;43;181;12;0;0;89529
49301;Saint-Macaire-en-Mauges;49;0,069057995;5689;310;1450;61;1;0;89529
49302;Saint-Macaire-du-Bois;49;0,080120684;387;-2;112;10;0;0;89529
49303;Saint-Martin-d'Arcé;49;0,089171975;650;44;172;5;0;0;89529
49304;Saint-Martin-de-la-Place;49;1;1116;52;306;23;1;1;89529
49305;Saint-Martin-du-Bois;49;0,083808247;686;-7;159;22;0;0;89529
49306;Saint-Martin-du-Fouilloux;49;0,094870935;1368;106;364;9;0;0;89529
49307;Saint-Mathurin-sur-Loire;49;1;2236;-37;565;54;0;1;89529
49308;Saint-Melaine-sur-Aubance;49;1;1943;126;530;11;0;0;89529
49309;Saint-Michel-et-Chanveaux;49;0,057660074;364;20;98;13;0;0;89529
49310;Saint-Paul-du-Bois;49;0,099564197;563;11;164;8;0;0;89529
49311;Saint-Philbert-du-Peuple;49;0,072075092;1117;51;325;24;0;0;89529
49312;Saint-Philbert-en-Mauges;49;0,069057995;325;20;86;5;0;0;89529
49313;Saint-Pierre-Montlimart;49;0,073751257;3053;114;819;49;0;0;89529
49314;Saint-Quentin-en-Mauges;49;0,098558498;996;83;249;25;0;0;89529
49315;Saint-Quentin-lès-Beaurepaire;49;0,089171975;211;-3;78;2;0;0;89529
49316;Saint-Rémy-en-Mauges;49;0,073751257;1218;56;368;26;0;0;89529
49317;Saint-Rémy-la-Varenne;49;1;842;12;234;12;0;0;89529
49318;Saint-Saturnin-sur-Loire;49;0,085819645;1207;65;323;1;0;0;89529
49319;Saint-Sauveur-de-Flée;49;0,083808247;250;17;62;12;0;0;89529
49320;Saint-Sauveur-de-Landemont;49;0,077774053;653;28;179;6;1;0;89529
49321;Saint-Sigismond;49;0,084478713;313;20;85;9;0;0;89529
49322;Saint-Sulpice;49;1;180;1;57;3;0;0;89529
49323;Saint-Sylvain-d'Anjou;49;1;4541;248;1058;22;3;0;89529
49324;La Salle-et-Chapelle-Aubry;49;0,084813946;1026;62;272;7;0;0;89529
49325;La Salle-de-Vihiers;49;0,099564197;896;-187;152;19;0;0;89529
49326;Sarrigné;49;0,089507208;743;41;211;0;0;0;89529
49327;Saulgé-l'Hôpital;49;0,085819645;365;14;111;1;0;0;89529
49328;Saumur;49;1;29916;1282;5471;1224;18;2;89529
49329;Savennières;49;1;1156;-24;297;24;0;0;89529
49330;Sceaux-d'Anjou;49;0,064029501;721;49;192;8;0;0;89529
49331;Segré;49;0,083808247;6404;256;1252;187;0;0;89529
49332;La Séguinière;49;1;3507;228;926;28;0;0;89529
49333;Seiches-sur-le-Loir;49;0,068387529;2410;1;505;42;1;0;89529
49334;Sermaise;49;0,089171975;227;5;59;14;0;0;89529
49335;Soeurdres;49;0,094535702;247;16;65;15;0;0;89529
49336;Somloire;49;0,099564197;790;26;211;17;0;0;89529
49337;Soucelles;49;0,069057995;1865;89;540;28;0;0;89529
49338;Soulaines-sur-Aubance;49;1;1187;87;307;4;0;0;89529
49339;Soulaire-et-Bourg;49;1;1188;86;320;12;0;0;89529
49341;Souzay-Champigny;49;1;677;7;207;13;0;0;89529
49342;Tancoigné;49;0,099564197;221;-1;68;22;0;0;89529
49343;La Tessoualle;49;1;2940;69;782;17;1;1;89529
49344;Thorigné-d'Anjou;49;0,064029501;753;59;177;16;0;0;89529
49345;Thouarcé;49;0,07073416;1682;21;390;25;0;1;89529
49346;Le Thoureil;49;0,077103587;360;2;129;18;0;0;89529
49347;Tiercé;49;0,069057995;3607;50;863;51;0;0;89529
49348;Tigné;49;0,099564197;718;27;201;26;0;0;89529
49349;Tillières;49;0,080120684;1268;31;383;24;0;0;89529
49350;Torfou;49;1;1922;-22;436;39;0;0;89529
49351;La Tourlandry;49;0,076433121;1199;93;323;18;0;0;89529
49352;Toutlemonde;49;1;956;68;253;3;0;0;89529
49353;Trélazé;49;1;11026;648;1952;163;1;0;89529
49354;Le Tremblay;49;0,083808247;365;8;83;14;0;0;89529
49355;Trémentines;49;1;2817;181;657;34;0;0;89529
49356;Trémont;49;0,099564197;350;14;97;7;0;0;89529
49358;Turquant;49;1;448;5;143;42;1;1;89529
49359;Les Ulmes;49;0,080120684;478;8;142;15;0;0;89529
49360;La Varenne;49;0,077774053;1372;56;405;20;0;0;89529
49361;Varennes-sur-Loire;49;1;1800;33;535;40;0;1;89529
49362;Varrains;49;1;1146;38;340;28;0;0;89529
49363;Vauchrétien;49;0,085819645;1395;93;382;7;0;0;89529
49364;Vaudelnay;49;0,090512906;1058;29;317;19;0;0;89529
49365;Les Verchers-sur-Layon;49;0,080120684;814;16;221;17;0;0;89529
49366;Vergonnes;49;0,057660074;288;7;88;1;0;0;89529
49367;Vern-d'Anjou;49;0,083808247;1560;40;351;33;0;1;89529
49368;Vernantes;49;1;1855;-27;438;51;1;1;89529
49369;Vernoil;49;1;1219;-17;324;37;0;0;89529
49370;Verrie;49;1;388;17;119;5;0;0;89529
49371;Vezins;49;1;1585;112;390;19;1;0;89529
49372;Le Vieil-Baugé;49;0,089171975;1217;42;336;37;0;0;89529
49373;Vihiers;49;0,099564197;3991;114;964;132;0;1;89529
49374;Villebernier;49;1;1350;40;360;17;0;1;89529
49375;Villedieu-la-Blouère;49;0,084813946;2102;92;576;33;0;0;89529
49376;Villemoisan;49;0,088836742;495;18;145;13;0;1;89529
49377;Villevêque;49;1;2608;103;662;35;1;0;89529
49378;Vivy;49;1;1873;98;487;22;1;0;89529
49380;Vaulandry;49;0,089171975;271;-8;79;23;0;0;89529
49381;Yzernay;49;1;1577;104;421;22;0;0;89529
50001;Acqueville;50;1;650;49;170;14;0;0;34063
50002;Agneaux;50;0,096211867;4468;176;1143;52;1;0;34063
50003;Agon-Coutainville;50;0,116325846;2724;-196;926;85;1;6;34063
50004;Airel;50;0,096211867;485;-8;137;18;0;0;34063
50005;Amfreville;50;0,077103587;290;-1;93;8;0;0;34063
50006;Amigny;50;0,096211867;123;1;37;3;0;0;34063
50007;Ancteville;50;0,091183372;204;-1;71;12;0;0;34063
50008;Anctoville-sur-Boscq;50;0,145826349;418;27;103;4;0;0;34063
50009;Angey;50;0,088501509;140;0;39;4;0;0;34063
50010;Angoville-au-Plain;50;0,079114985;53;4;16;1;0;0;34063
50012;Angoville-sur-Ay;50;0,088166276;230;-3;66;9;0;0;34063
50013;Anneville-en-Saire;50;0,107609789;324;-2;107;12;0;0;34063
50014;Anneville-sur-Mer;50;0,091183372;191;0;65;14;0;1;34063
50015;Annoville;50;0,135434127;547;-42;174;15;0;1;34063
50016;Appeville;50;0,079114985;222;2;69;6;0;0;34063
50018;Argouges;50;0,090848139;541;0;128;40;0;0;34063
50019;Aucey-la-Plaine;50;0,085819645;363;-10;99;30;0;0;34063
50020;Auderville;50;0,080455917;284;21;61;8;1;0;34063
50021;Audouville-la-Hubert;50;0,077103587;83;-2;26;1;0;0;34063
50022;Aumeville-Lestre;50;0,107609789;139;-5;47;5;0;0;34063
50023;Auvers;50;0,079114985;589;2;182;13;0;0;34063
50024;Auxais;50;0,079114985;136;4;43;4;0;0;34063
50025;Avranches;50;0,088501509;8509;219;1266;313;4;0;34063
50026;Azeville;50;0,084813946;78;4;26;4;0;0;34063
50027;Bacilly;50;0,088501509;670;-14;212;9;0;0;34063
50028;La Baleine;50;0,130740865;118;-4;33;9;0;0;34063
50029;Barenton;50;0,124371438;1348;-54;299;74;0;0;34063
50030;Barfleur;50;0,107609789;642;-43;147;37;1;2;34063
50031;Barneville-Carteret;50;0,080455917;2431;-97;673;110;7;3;34063
50032;La Barre-de-Semilly;50;0,096211867;792;33;238;15;0;0;34063
50033;Baubigny;50;0,080455917;166;0;62;0;0;1;34063
50034;Baudre;50;0,096211867;357;32;102;3;0;0;34063
50035;Baudreville;50;0,059336239;84;-4;27;1;0;0;34063
50036;Baupte;50;0,079114985;430;26;95;7;0;0;34063
50037;La Bazoge;50;0,106268857;161;0;56;9;0;0;34063
50038;Beauchamps;50;0,088501509;354;14;98;18;0;0;34063
50039;Beaucoudray;50;0,046597385;129;-6;36;8;0;0;34063
50040;Beauficel;50;0,083808247;163;0;43;12;0;0;34063
50041;Beaumont-Hague;50;0,080455917;1384;191;157;21;0;0;34063
50042;Beauvoir;50;0,085819645;427;2;136;21;2;2;34063
50043;Bellefontaine;50;0,106268857;160;-9;46;17;0;0;34063
50044;Belval;50;0,091183372;274;7;70;7;0;0;34063
50045;Benoîtville;50;0,090848139;458;25;130;11;0;0;34063
50046;Bérigny;50;0,096211867;366;10;97;9;0;0;34063
50048;Beslon;50;0,084478713;498;1;115;2;0;0;34063
50049;Besneville;50;0,110962119;516;-3;151;27;0;0;34063
50050;Beuvrigny;50;0,046597385;95;-1;20;7;0;0;34063
50051;Beuzeville-au-Plain;50;0,077103587;46;-1;9;2;0;0;34063
50052;Beuzeville-la-Bastille;50;0,077103587;161;-3;54;3;0;0;34063
50054;Biéville;50;0,111632585;146;-7;37;7;0;0;34063
50055;Biniville;50;0,110962119;89;2;24;2;0;0;34063
50056;Bion;50;0,106268857;431;8;131;11;0;0;34063
50057;Biville;50;0,080455917;414;34;95;10;0;0;34063
50058;Blainville-sur-Mer;50;0,116325846;1315;-4;389;14;0;2;34063
50059;Blosville;50;0,079114985;206;1;59;4;0;0;34063
50060;La Bloutière;50;0,084478713;417;9;121;14;0;0;34063
50061;Boisroger;50;0,091183372;153;-1;52;5;0;0;34063
50062;Boisyvon;50;0,084478713;106;0;25;7;0;0;34063
50063;Bolleville;50;0,059336239;368;14;110;13;0;0;34063
50064;La Bonneville;50;0,110962119;143;2;47;9;0;0;34063
50066;Jullouville;50;0,145826349;2414;-56;811;108;1;7;34063
50069;Bourguenolles;50;0,084478713;243;20;60;8;0;0;34063
50070;Boutteville;50;0,077103587;62;1;22;0;0;0;34063
50071;Braffais;50;0,114314449;163;-8;38;9;0;0;34063
50072;Brainville;50;0,091183372;120;-4;38;2;0;0;34063
50073;Branville-Hague;50;0,080455917;108;13;23;2;0;0;34063
50074;Brécey;50;0,114314449;2115;30;476;64;0;1;34063
50075;Brectouville;50;0,111632585;157;9;40;4;0;0;34063
50076;Bréhal;50;0,144150184;2599;-49;731;69;1;0;34063
50077;Bretteville;50;1;1076;41;327;13;0;1;34063
50078;Bretteville-sur-Ay;50;0,059336239;317;-29;112;18;0;0;34063
50079;Breuville;50;0,072410325;351;20;114;7;0;0;34063
50080;Brévands;50;0,079114985;317;6;95;5;0;0;34063
50081;Bréville-sur-Mer;50;0,145826349;610;8;185;11;1;1;34063
50082;Bricquebec;50;0,072410325;4366;262;818;98;2;0;34063
50083;Bricquebosq;50;0,090848139;447;26;120;15;0;0;34063
50084;Bricqueville-la-Blouette;50;0,091183372;543;34;150;1;0;0;34063
50085;Bricqueville-sur-Mer;50;0,144150184;906;-3;268;41;0;1;34063
50086;Brillevast;50;0,091518605;299;6;81;9;0;0;34063
50087;Brix;50;0,10325176;1927;66;581;45;1;0;34063
50088;Brouains;50;0,083808247;213;-7;54;24;0;0;34063
50089;Brucheville;50;0,079114985;147;-3;38;6;0;0;34063
50090;Buais;50;0,065705665;652;-5;175;33;0;0;34063
50092;Cambernon;50;0,091183372;699;3;187;8;0;0;34063
50093;Cametours;50;0,091183372;381;4;112;10;0;0;34063
50094;Camprond;50;0,091183372;318;3;98;12;0;0;34063
50095;Canisy;50;0,096211867;934;-13;234;19;0;0;34063
50096;Canteloup;50;0,091518605;174;3;50;5;0;0;34063
50097;Canville-la-Rocque;50;0,080455917;130;-7;43;1;0;0;34063
50098;Carantilly;50;0,096211867;530;-5;152;23;0;0;34063
50099;Carentan;50;0,079114985;6371;150;962;177;2;1;34063
50100;Carnet;50;0,090848139;433;4;111;7;0;0;34063
50101;Carneville;50;0,091518605;222;7;63;8;0;0;34063
50102;Carolles;50;1;809;-20;201;29;1;1;34063
50103;Carquebut;50;0,077103587;296;-47;78;5;0;0;34063
50105;Catteville;50;0,110962119;105;7;30;3;0;0;34063
50106;Cavigny;50;0,096211867;243;-6;71;5;0;0;34063
50107;Catz;50;0,079114985;109;-1;30;3;0;0;34063
50108;Céaux;50;0,092189071;379;-12;116;18;3;0;34063
50109;Cérences;50;0,144150184;1758;-38;424;60;0;0;34063
